UCL_CODE_2016,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
UCL314002,0,0,0,30,8,0,0,13,0,4,0,3,3,9,41,80,0,0,0,0,0,3,0,0,0,0,3,8,99,24,4,171,17,94,9,31,15,48,48,555
UCL314003,0,0,0,55,8,0,0,18,0,6,0,3,7,4,41,95,3,0,0,6,0,0,0,0,0,0,4,9,195,20,9,294,32,120,10,23,13,63,51,825
UCL314004,0,3,0,6,9,0,0,6,0,8,0,3,0,8,23,57,0,0,0,0,0,0,0,0,0,0,9,11,92,17,5,98,12,117,4,32,4,75,27,481
UCL314005,0,0,0,20,7,0,0,8,0,4,0,0,0,8,44,75,0,0,0,0,0,0,0,0,0,0,0,0,94,30,6,158,18,100,4,31,20,47,55,554
UCL314006,0,0,0,75,5,0,0,15,0,10,0,0,0,3,35,69,0,0,5,4,0,0,0,0,0,0,3,16,140,18,14,243,23,141,9,22,10,21,45,680
UCL314007,0,0,0,56,26,0,4,18,0,6,3,5,0,4,71,144,4,0,0,0,0,0,0,0,0,0,0,9,183,23,17,182,28,137,14,34,13,68,77,777
UCL314008,0,0,0,30,20,0,0,11,3,6,0,5,0,9,91,142,0,0,0,0,0,0,0,0,0,0,3,9,139,26,8,154,28,109,10,45,9,68,93,677
UCL314009,0,0,0,41,9,0,0,10,0,12,0,0,0,0,56,91,4,0,0,0,0,3,0,0,0,0,0,10,88,19,4,151,21,161,12,24,15,27,61,572
UCL314010,0,3,0,20,6,3,0,7,0,4,0,6,3,6,17,62,0,0,3,0,0,0,0,0,0,0,0,6,93,15,7,133,20,88,4,41,5,77,20,507
UCL314011,0,0,0,33,8,3,0,19,0,3,0,0,0,0,31,65,0,0,0,3,0,0,0,0,0,0,0,9,140,14,3,212,27,90,5,15,0,25,37,566
UCL314012,3,0,0,36,13,7,3,7,3,5,0,7,0,14,49,106,0,0,0,0,0,0,0,0,3,0,0,3,148,24,11,188,17,110,16,23,15,58,53,664
UCL314013,0,4,0,126,22,0,0,33,0,4,0,7,0,4,100,170,0,0,0,0,0,0,0,0,0,0,3,6,355,35,13,445,42,210,18,46,19,63,104,1335
UCL314014,0,0,0,19,8,4,0,7,0,9,3,3,0,12,30,75,0,0,0,0,0,0,0,0,0,0,9,8,96,31,4,151,12,119,5,45,15,79,41,595
UCL314015,0,3,0,33,20,3,0,9,4,12,0,3,3,0,54,106,3,0,0,0,0,3,0,0,3,3,3,16,248,30,6,203,39,177,10,31,13,38,57,850
UCL314016,0,3,0,20,13,3,0,12,3,6,0,0,0,19,37,94,0,0,0,3,0,0,0,0,0,0,3,8,141,25,9,171,16,92,11,39,14,94,47,663
UCL314017,4,0,0,272,19,3,0,24,0,11,0,3,0,0,73,125,3,0,3,0,0,3,0,0,0,0,3,8,215,26,15,336,51,328,22,34,25,13,72,1140
UCL314018,0,0,0,101,22,0,0,20,4,9,0,0,0,0,40,90,0,0,3,0,0,3,0,0,0,0,0,12,295,24,8,334,51,160,3,22,6,12,40,955
UCL314019,0,0,0,47,21,0,0,15,0,3,0,0,0,4,79,129,3,0,0,3,0,0,0,0,0,0,0,5,207,18,9,203,26,106,17,29,4,34,80,726
UCL314020,0,0,0,38,11,0,4,7,0,10,0,4,3,11,68,126,0,3,0,4,0,0,0,0,0,0,0,8,169,36,8,217,25,161,13,54,13,120,72,892
UCL314021,3,0,0,59,13,8,0,15,0,10,4,3,4,3,31,84,3,0,0,0,0,0,0,0,0,0,3,11,152,44,10,238,22,105,8,47,21,54,38,740
UCL314022,0,4,0,181,22,3,0,20,3,16,0,3,0,3,111,184,0,0,0,0,0,0,0,0,0,0,4,6,236,21,9,373,45,330,5,48,25,71,116,1289
UCL315001,0,0,0,31,8,0,0,7,0,3,0,3,0,0,53,72,0,0,0,0,0,0,0,0,0,0,0,3,95,10,3,101,9,42,3,10,0,13,53,335
UCL315002,0,0,0,6,0,0,0,0,0,0,0,0,0,0,12,13,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,26,7,12,0,5,0,11,9,93
UCL315003,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,5,0,14,0,8,4,61,3,107
UCL315004,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,30,4,0,12,4,27,0,4,0,17,3,107
UCL315005,0,0,0,13,6,0,0,0,0,4,0,0,0,3,19,30,0,0,0,3,0,3,0,3,0,0,0,5,48,15,0,69,8,74,4,22,5,43,20,303
UCL315006,0,0,0,100,8,0,0,9,0,10,0,4,0,7,37,73,0,0,0,0,0,0,0,0,0,0,0,3,101,9,7,145,24,186,11,13,16,27,40,577
UCL315007,0,0,0,10,7,0,0,3,0,3,0,0,0,4,8,24,0,0,0,0,0,0,0,0,0,0,3,4,36,13,0,81,0,51,3,14,3,36,18,255
UCL315008,0,0,0,4,4,0,0,4,0,0,0,0,0,4,14,31,0,0,0,0,0,0,0,0,0,0,0,3,44,10,0,52,3,32,3,17,3,43,14,225
UCL315009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,8,0,5,3,22,4,47
UCL315010,3,0,0,48,5,0,0,11,3,10,0,0,0,4,44,68,0,0,0,0,0,0,0,0,0,0,0,3,89,4,0,113,14,127,8,17,4,21,44,445
UCL315011,0,0,0,3,3,0,0,0,0,0,0,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,3,29,7,0,35,0,41,0,0,6,14,6,140
UCL315012,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,15,3,5,0,3,0,11,3,70
UCL315013,0,0,0,18,11,0,0,3,0,9,0,0,0,3,17,38,0,0,0,0,0,0,0,0,0,0,0,0,77,10,6,73,18,48,3,13,8,18,25,286
UCL315014,0,0,0,22,3,3,0,9,3,3,0,0,0,0,25,44,0,0,0,0,0,0,0,0,0,0,0,0,112,12,7,132,20,69,4,10,6,8,24,398
UCL315015,0,0,0,12,3,0,0,0,0,4,0,0,0,0,23,34,0,0,0,0,0,0,0,0,0,0,6,5,79,14,3,69,9,38,3,14,3,12,29,265
UCL315016,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,4,5,8,0,0,7,0,3,3,4,0,51,4,79
UCL315017,0,0,0,3,3,0,0,0,0,0,0,0,0,0,10,16,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,24,0,12,0,3,0,15,10,88
UCL315018,0,0,0,25,3,0,0,0,0,3,0,0,0,0,19,30,0,0,0,0,0,0,0,0,0,0,3,3,47,6,5,48,3,56,3,11,8,6,25,228
UCL315019,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,8,10,0,29,3,19,0,7,3,17,8,104
UCL315020,0,0,0,22,4,0,0,0,0,0,0,0,0,0,17,31,0,0,0,0,0,0,0,0,0,0,5,7,59,3,4,54,5,46,3,3,5,13,17,223
UCL315021,0,0,0,4,3,0,0,3,0,0,0,0,0,0,15,23,0,0,0,0,0,0,0,0,0,0,0,0,17,0,4,32,0,13,0,6,0,13,15,100
UCL315022,0,0,0,4,0,0,0,3,0,3,0,3,0,3,9,25,0,0,0,0,0,0,0,0,0,0,0,0,28,10,5,24,3,22,4,12,5,12,9,120
UCL315023,0,0,0,6,4,0,0,0,0,3,0,0,0,5,20,30,0,0,0,0,0,0,0,0,0,0,0,0,19,8,0,31,3,21,3,15,0,39,20,155
UCL315024,0,0,0,12,0,0,0,5,0,0,0,0,0,0,12,23,0,0,0,0,0,0,0,0,0,0,0,3,39,11,3,86,10,34,5,18,3,34,17,253
UCL315025,0,0,0,0,0,0,0,4,0,0,0,0,0,3,10,19,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,35,3,28,0,8,5,20,10,137
UCL315026,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,15,0,0,0,0,0,0,0,0,0,0,0,3,17,3,0,39,7,23,0,6,0,15,9,123
UCL315027,0,0,0,34,0,0,0,7,0,3,0,3,0,0,10,33,0,0,0,0,0,0,0,0,0,0,0,3,55,8,3,93,17,45,3,14,3,9,11,268
UCL315028,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,10,12,3,12,0,19,4,31,0,65,0,159
UCL315029,0,0,0,38,0,0,0,0,0,6,0,4,0,0,15,31,0,0,0,0,0,0,0,0,0,0,0,3,36,9,0,74,5,89,0,4,10,7,20,256
UCL315030,0,0,0,31,4,0,0,11,0,4,0,4,0,5,44,80,0,0,0,0,0,0,0,0,0,0,3,8,71,7,6,90,8,84,9,33,8,49,48,414
UCL315031,0,0,0,16,3,3,0,5,0,0,0,5,0,0,25,39,0,0,0,0,0,0,0,0,0,0,0,6,64,15,5,98,6,76,3,26,11,28,21,357
UCL315032,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,4,29,9,3,50,4,15,3,8,0,13,0,131
UCL315033,0,0,0,24,6,0,0,10,0,3,0,3,0,3,21,49,0,0,0,0,0,0,0,0,0,0,0,5,96,13,10,134,19,63,5,25,7,40,25,436
UCL315034,0,0,0,6,3,0,0,3,0,0,0,0,0,0,16,23,0,0,0,0,0,0,0,0,0,0,0,3,44,9,5,57,3,34,0,7,3,11,16,183
UCL315035,0,0,0,12,5,0,0,8,0,0,0,0,0,0,30,41,0,0,0,0,0,0,0,0,0,0,0,3,70,8,4,105,15,61,4,11,0,5,30,311
UCL315036,0,0,0,3,0,0,0,0,0,3,0,3,0,4,0,16,0,0,0,0,0,0,0,0,0,0,5,9,15,3,0,7,0,20,0,12,3,29,8,95
UCL315037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,7,0,0,0,0,3,21
UCL315038,0,0,0,17,0,0,0,0,0,5,0,0,3,3,17,28,0,0,0,0,0,0,0,0,0,0,0,0,32,3,0,29,0,34,3,6,0,6,15,133
UCL315039,0,0,0,16,5,0,0,3,0,3,0,0,0,3,21,42,0,0,0,0,0,0,0,0,0,0,0,0,74,11,3,85,8,44,0,13,4,29,20,285
UCL315040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,7,0,8,0,7,3,22,10,64
UCL315041,0,0,0,25,8,0,0,7,0,6,0,3,0,4,20,51,0,0,0,3,0,0,0,0,0,3,0,10,73,16,5,135,14,56,3,20,9,33,25,382
UCL315042,0,0,0,25,9,0,0,7,0,0,0,0,0,3,8,25,0,0,0,0,0,0,0,0,0,0,0,0,61,6,0,57,11,29,0,7,3,21,8,210
UCL315043,0,0,0,44,7,0,3,9,0,4,0,6,0,4,31,74,3,0,0,0,0,0,0,0,0,3,0,9,179,22,5,175,26,99,10,30,9,44,39,623
UCL315044,0,0,0,21,10,0,3,7,0,5,0,3,3,3,34,63,0,0,3,0,0,0,0,0,3,5,0,13,141,15,10,138,15,129,6,32,14,50,37,596
UCL315045,0,0,0,3,4,3,0,6,0,4,0,0,0,3,13,33,0,0,0,0,0,3,0,0,0,0,0,6,57,16,4,34,4,28,0,11,3,23,11,199
UCL315046,0,0,0,8,8,0,0,4,0,3,0,0,0,0,11,31,0,0,0,0,0,0,0,0,0,0,0,0,32,7,0,49,15,43,3,8,0,18,13,197
UCL315047,0,0,0,4,3,0,0,3,0,0,0,0,0,0,12,25,0,0,0,0,0,0,0,0,0,0,0,0,17,3,3,26,4,30,0,12,0,29,14,145
UCL315048,3,0,0,9,0,3,0,7,0,4,0,3,0,0,21,37,0,0,0,0,0,0,0,0,0,0,0,0,41,16,0,51,7,24,5,14,8,19,21,197
UCL315049,0,0,0,5,3,0,0,5,0,7,0,3,0,0,13,32,0,0,0,3,0,0,0,0,0,0,3,8,27,10,0,51,9,56,0,30,9,42,12,242
UCL315050,0,0,0,14,3,6,0,7,0,7,3,0,0,3,25,63,0,0,0,3,0,0,0,0,0,0,0,3,84,20,3,119,10,76,5,30,4,35,28,421
UCL315051,0,0,0,30,4,0,0,3,0,3,0,0,0,5,10,35,0,0,0,3,0,0,0,0,0,0,0,8,89,14,3,102,6,49,0,16,6,13,10,313
UCL315052,0,0,0,14,7,0,0,0,0,0,0,0,0,0,21,41,3,0,0,0,0,0,0,0,0,0,0,8,81,7,5,60,14,40,5,8,0,14,25,264
UCL315053,0,0,0,3,7,0,0,5,0,11,0,3,0,3,26,54,0,0,0,0,0,0,0,0,0,0,3,9,55,10,0,64,12,94,0,19,8,74,30,373
UCL315054,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,14,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,14,0,18,0,12,3,42,6,118
UCL315055,0,0,0,4,0,0,0,0,0,0,0,0,0,0,18,23,0,0,0,0,0,0,0,0,0,0,3,3,25,5,4,35,4,20,0,3,0,13,21,136
UCL315056,0,0,0,16,0,0,0,0,0,0,0,0,0,3,9,20,0,0,0,0,0,0,0,0,0,0,0,0,34,14,0,73,3,24,0,14,4,21,16,210
UCL315057,0,0,0,17,4,0,0,4,0,3,0,0,0,0,49,61,0,0,0,0,0,0,0,0,0,0,0,0,53,8,0,104,3,81,0,13,12,12,52,340
UCL315058,0,0,0,20,3,0,0,3,0,5,0,0,0,0,16,24,0,0,0,0,0,0,0,0,0,0,0,0,40,8,0,73,3,43,0,11,0,4,16,211
UCL315059,0,0,0,16,0,0,0,0,0,3,0,0,0,0,26,40,0,0,0,0,0,0,0,0,0,0,0,3,56,6,4,121,9,75,5,13,3,9,27,335
UCL315060,0,0,0,56,0,0,0,3,0,3,0,0,0,0,15,24,0,0,0,0,0,0,0,0,0,0,3,3,38,11,3,68,15,87,0,10,3,3,19,250
UCL315061,0,0,0,10,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,23,4,3,28,4,7,0,3,0,9,0,86
UCL315062,0,0,0,7,3,0,0,3,0,3,0,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,30,6,0,38,3,21,3,3,7,12,7,134
UCL315063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,16,0,8,0,7,3,5,8,71
UCL315064,0,3,0,28,0,0,0,14,0,5,0,0,0,4,33,59,0,0,0,0,0,0,0,0,0,0,3,7,58,21,0,146,9,74,4,21,5,31,35,407
UCL315065,0,0,0,10,3,0,0,0,0,0,0,0,0,3,15,23,0,0,0,0,0,0,0,0,0,0,0,0,30,5,0,31,0,29,0,14,3,32,15,160
UCL315066,0,0,0,4,7,0,0,0,0,0,0,4,0,3,14,30,0,0,0,0,0,0,0,0,0,0,0,3,30,7,3,38,0,21,0,13,0,13,13,150
UCL315067,0,0,0,4,0,0,0,3,0,0,0,0,0,0,15,19,0,0,0,0,0,0,0,0,0,0,0,0,15,6,3,25,0,24,0,11,4,47,13,147
UCL315068,0,0,0,15,0,0,0,3,0,4,0,0,0,0,12,25,0,0,0,0,0,0,0,0,0,0,0,0,17,3,4,41,3,50,6,5,3,7,19,153
UCL315069,0,0,0,10,0,0,0,0,0,0,0,0,0,3,18,22,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,33,3,18,0,4,3,16,15,129
UCL315070,0,3,0,3,6,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,28,5,0,22,0,18,0,9,0,10,3,94
UCL315071,0,0,0,0,0,3,0,3,0,0,0,3,0,6,9,24,0,0,0,0,0,0,0,0,0,0,3,0,31,14,0,23,7,23,0,15,0,31,5,148
UCL315072,0,0,0,8,0,0,0,4,0,4,0,0,0,3,17,30,0,0,0,0,0,0,0,0,0,4,0,9,24,18,0,51,10,37,0,22,0,53,18,231
UCL315073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,16,0,10,0,3,0,8,10,64
UCL315074,0,0,0,19,8,6,0,5,0,7,3,3,0,0,33,74,3,0,0,0,0,0,0,0,0,4,0,6,100,18,6,89,10,81,7,25,7,44,33,419
UCL315075,0,0,0,3,0,0,0,0,0,3,0,0,0,9,0,11,0,0,0,0,0,0,0,0,0,0,3,3,22,14,0,3,3,25,0,34,3,92,3,206
UCL315076,0,0,0,22,8,3,0,11,0,0,0,6,0,3,32,64,0,0,0,0,0,0,0,0,0,0,0,0,97,31,7,177,17,84,4,33,3,23,37,509
UCL315077,0,0,0,11,3,0,0,4,0,4,0,0,0,0,22,39,0,0,0,0,0,0,0,0,0,0,0,0,58,13,0,97,8,58,3,9,4,17,22,289
UCL315078,0,0,0,6,4,0,0,4,0,3,0,0,0,0,14,28,0,0,0,0,0,0,0,0,0,0,0,0,33,9,0,50,6,33,0,10,4,14,16,174
UCL315079,0,0,0,14,3,0,0,3,0,5,0,0,0,3,13,31,0,0,0,0,0,0,0,0,0,0,0,4,60,14,4,76,4,30,3,5,3,14,21,234
UCL315080,0,0,0,13,6,3,0,6,0,4,0,0,0,3,34,57,0,0,0,0,0,0,0,3,0,0,0,5,64,13,3,101,14,42,4,22,3,28,34,323
UCL315081,0,0,0,3,0,0,0,0,0,5,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,11,8,3,21,0,16,0,10,0,3,4,75
UCL315082,0,0,0,16,3,0,0,0,3,0,0,0,0,0,20,32,0,0,0,0,0,0,0,0,0,0,0,0,44,8,0,39,3,26,0,3,0,4,20,155
UCL315083,0,0,0,3,0,0,0,3,0,0,0,0,0,0,13,23,0,0,0,0,0,0,0,0,0,0,0,0,18,8,0,23,0,17,3,12,0,34,13,131
UCL315084,0,0,0,4,3,0,0,3,0,6,0,0,0,3,13,26,0,0,0,0,0,0,0,0,0,0,0,0,37,4,0,57,6,52,0,4,3,32,13,204
UCL315085,0,5,0,7,0,0,0,6,0,0,0,0,0,8,6,21,0,0,0,0,0,0,0,0,0,0,0,4,9,3,0,28,0,14,0,26,3,59,6,146
UCL315086,0,0,0,105,3,0,0,9,0,6,0,0,0,4,27,45,0,0,0,0,0,0,0,0,0,0,0,0,100,10,3,114,12,58,3,10,8,20,27,357
UCL315087,0,0,0,16,4,0,0,7,0,8,0,0,0,3,30,55,0,0,0,0,0,0,0,0,0,0,0,3,43,9,3,68,10,79,3,11,16,24,29,295
UCL315088,0,0,0,7,3,0,0,6,0,3,0,0,0,4,15,31,0,0,0,0,0,0,0,0,0,3,0,4,47,3,7,85,7,31,4,11,0,16,16,232
UCL315089,0,0,0,15,5,0,0,7,0,3,0,3,0,4,29,47,0,0,0,0,0,0,0,0,0,0,0,0,50,19,3,137,19,69,7,34,4,43,31,406
UCL315090,0,0,0,21,4,0,0,0,0,3,0,0,3,6,12,44,4,0,3,3,0,0,0,0,0,0,14,22,72,10,8,51,13,40,3,5,10,21,32,269
UCL315091,0,0,0,55,3,0,0,5,0,3,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,22,8,4,57,6,55,4,0,4,0,5,165
UCL315092,0,0,0,4,3,4,0,3,0,0,0,0,0,3,3,16,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,20,0,20,0,4,5,24,9,100
UCL315093,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,12,3,0,0,0,0,0,0,0,0,0,0,4,11,3,0,11,0,19,0,3,3,10,3,73
UCL315094,0,0,0,3,0,0,0,0,0,0,0,3,0,0,18,22,0,0,0,0,0,0,0,0,0,0,0,0,21,13,0,38,5,23,0,22,5,33,18,171
UCL315095,0,0,0,8,4,0,0,3,0,0,0,0,0,0,8,19,0,0,0,0,0,0,0,0,0,0,3,3,35,5,3,51,7,36,3,9,4,11,6,182
UCL315096,0,0,0,33,8,0,0,9,4,6,0,0,0,0,58,85,0,0,0,0,0,0,0,0,0,3,0,10,73,6,3,121,29,81,7,19,6,19,56,417
UCL315097,0,0,0,10,8,0,0,3,0,5,0,0,0,0,7,24,0,0,0,0,0,0,0,0,0,0,0,0,47,3,0,43,3,24,4,11,0,9,8,164
UCL315098,3,0,0,87,19,3,3,7,0,12,0,0,0,0,25,75,0,0,0,0,0,0,0,0,0,0,5,7,192,10,12,125,26,95,6,3,5,12,32,518
UCL315099,0,0,0,33,9,0,0,13,3,6,0,0,0,3,49,73,0,0,0,0,0,0,0,0,0,0,0,0,143,10,0,205,24,91,7,7,3,13,46,555
UCL315100,0,0,0,10,3,0,0,3,0,0,0,0,0,4,15,18,0,0,0,0,0,0,0,0,0,0,0,0,41,3,0,52,4,22,0,3,6,8,15,150
UCL315101,0,0,0,14,3,0,0,3,0,0,0,0,0,0,17,27,0,0,0,0,0,0,0,0,0,0,0,0,58,11,0,73,11,26,3,10,0,10,17,223
UCL315102,0,0,0,5,0,0,0,0,0,0,0,4,0,0,10,12,0,0,0,0,0,0,0,0,0,3,0,3,17,11,0,33,3,26,0,16,0,21,10,142
UCL315103,0,0,0,5,0,0,0,3,0,0,0,0,0,0,8,17,0,0,0,0,0,0,0,0,0,0,3,3,20,4,0,12,0,15,8,8,3,11,15,104
UCL315104,0,0,0,3,0,0,0,3,3,3,0,0,0,0,10,26,0,0,0,0,0,0,0,0,0,0,0,4,28,3,3,57,12,32,3,16,3,18,14,186
UCL315105,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,15,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,10,0,10,0,4,0,8,9,48
UCL315106,0,0,0,5,0,4,0,0,0,0,0,0,0,0,15,28,0,0,0,0,0,0,0,0,0,0,0,3,40,4,0,61,5,46,3,8,0,9,17,190
UCL315107,0,0,0,4,3,0,0,9,0,4,0,0,0,0,5,24,0,0,0,0,0,0,0,0,0,0,0,0,28,6,0,66,7,36,3,14,3,19,5,189
UCL315108,0,0,0,3,5,0,0,0,0,3,0,0,3,11,0,22,0,0,0,0,0,0,0,0,0,0,0,0,26,4,4,9,0,28,0,20,3,131,4,223
UCL315109,0,0,0,13,8,3,0,3,0,5,0,0,0,3,17,46,0,0,0,0,0,0,0,0,0,0,0,5,99,15,11,107,30,135,4,16,11,31,24,494
UCL315110,0,0,0,13,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,30,5,8,0,3,0,11,7,93
UCL321001,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,11,8,3,17,0,19,0,9,0,10,7,80
UCL321002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,14,0,12,0,3,0,7,4,47
UCL321003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,14,0,15,0,4,0,5,3,67
UCL321004,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,10,0,7,0,4,0,3,3,47
UCL321005,0,0,0,6,3,0,0,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,0,0,3,4,11,3,0,24,0,14,0,0,0,4,12,66
UCL321006,0,0,0,3,4,0,0,3,0,0,0,0,0,3,13,23,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,23,5,18,0,3,0,17,13,87
UCL321007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,12,0,13,0,8,3,36,0,93
UCL321008,0,0,0,11,3,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,32,3,0,27,0,37,0,3,3,7,19,137
UCL321009,0,0,0,3,0,0,0,3,0,0,0,0,0,4,12,18,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,7,0,11,3,8,12,60
UCL321010,0,0,0,4,3,0,0,0,0,3,0,0,0,0,9,18,0,0,0,0,0,0,0,0,0,0,0,0,30,4,0,35,3,18,0,3,0,0,9,106
UCL321011,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,15,3,16,0,3,0,3,7,71
UCL321012,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,26,3,15,0,12,3,8,4,97
UCL321013,0,0,0,24,3,0,0,4,0,6,0,0,0,3,10,21,0,0,0,0,0,0,0,0,0,0,0,3,34,3,3,40,3,26,0,6,3,10,10,129
UCL321014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,4,0,3,0,15,5,47
UCL321015,0,0,0,7,0,0,0,0,0,3,0,0,0,3,9,18,0,0,0,0,0,0,0,0,0,0,0,4,17,9,0,23,3,14,0,6,4,9,14,91
UCL321016,0,0,0,3,3,0,0,3,0,0,0,0,0,0,14,17,0,0,0,0,0,0,3,0,0,0,0,3,34,4,3,22,8,13,5,4,3,9,14,116
UCL321017,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,18,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,25,11,9,0,8,3,6,14,93
UCL321018,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,14,0,10,0,8,0,8,0,45
UCL321019,0,0,0,22,4,0,0,3,0,3,0,0,0,0,7,20,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,42,3,19,0,10,0,3,14,113
UCL321020,0,0,0,8,0,0,0,0,0,0,0,0,0,0,13,12,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,19,3,8,3,5,0,3,10,71
UCL321021,0,0,0,12,3,0,0,0,0,3,0,0,0,0,23,33,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,27,4,24,3,8,5,13,27,140
UCL321022,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,24,4,7,3,8,4,9,10,90
UCL321023,0,0,0,4,0,0,0,0,0,3,0,0,0,0,14,23,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,22,0,17,0,4,0,12,14,87
UCL321024,0,0,0,3,3,0,0,3,0,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,29,3,14,0,3,0,7,6,90
