UCL_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
UCL112003,4,0,0,0,0,0,0,0,0,11,0,13,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,19,0,4,0,3,0,0,0,7,0,8,0,31,3,11,0,3,0,5,0,15,0,16,0,52,0,10,0,15,0,25,0,17,3,16,0,95,4,19,0,36,4,58,4,39,3,35,0,205,11,33,3,52,3,63,3,23,5,24,0,214,14,19,0,76,4,77,3,14,3,15,0,236,25,20,0,94,11,64,0,15,6,19,0,250,91,26,3,192,22,117,9,18,3,22,0,497,96,26,0,162,20,34,3,6,4,5,0,363,73,13,3,96,13,17,5,5,0,6,0,225,64,0,0,41,3,32,0,0,0,0,0,140,106,3,0,71,13,23,0,3
UCL112004,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,13,3,3,0,0,0,0,0,10,0,0,0,20,0,0,0,9,0,10,0,0,0,7,0,24,3,7,0,4,0,15,0,15,0,16,0,54,6,9,0,25,0,41,0,9,0,20,3,112,16,11,0,34,3,22,3,11,0,17,3,118,11,5,3,47,3,36,3,7,0,13,0,132,24,8,0,73,5,27,0,5,0,8,0,150,67,21,3,136,13,59,0,15,3,18,0,336,45,3,4,117,4,22,4,0,0,10,0,207,55,3,0,81,0,15,3,0,0,3,0,160,37,4,0,22,3,28,0,5,0,3,0,107,113,9,7,122,12,42,7,0
UCL112005,0,0,0,0,3,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,10,0,15,0,3,0,0,0,3,0,6,0,10,0,22,0,0,0,3,0,6,3,11,3,36,0,73,3,6,0,11,0,28,0,17,3,40,0,109,5,9,0,24,3,57,6,22,8,47,0,179,17,6,0,45,10,55,0,14,6,29,0,175,15,4,5,47,10,52,0,7,0,25,0,161,26,14,0,64,12,42,3,6,0,19,0,179,72,15,7,105,7,53,9,11,8,12,0,290,56,4,8,85,14,17,0,3,0,15,0,204,48,0,0,57,5,14,4,0,0,0,0,127,32,3,0,20,7,14,0,0,0,0,0,77,48,3,6,60,6,17,0,3
UCL112006,3,0,0,0,0,3,0,0,0,12,0,20,0,0,0,4,0,3,0,0,0,6,0,10,0,0,0,0,0,0,0,3,0,7,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,3,23,0,41,0,0,0,3,0,4,0,13,0,22,3,49,4,14,0,6,0,22,3,19,0,36,0,107,13,17,0,16,0,59,3,35,4,49,0,187,14,38,3,80,3,107,12,37,8,77,3,380,43,55,3,135,10,107,0,36,3,51,0,437,55,31,3,158,15,63,0,32,3,33,0,399,73,26,4,158,9,59,5,23,3,15,0,371,205,31,4,268,23,104,11,12,6,21,0,683,169,20,3,182,21,35,3,5,0,8,0,459,113,14,3,108,9,9,3,5,0,10,0,271,72,0,0,50,11,44,5,5,0,0,0,191,106,11,0,90,7,19,4,6
UCL112007,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,5,0,13,0,3,0,0,0,7,0,3,0,7,0,29,4,4,0,6,0,17,0,7,0,26,0,66,9,3,0,18,3,47,0,20,3,26,0,127,15,14,3,64,3,81,0,17,3,31,0,231,44,21,5,93,13,64,0,18,4,22,0,281,40,15,3,116,8,74,7,7,9,17,0,288,74,8,0,118,16,59,3,0,3,14,0,306,195,21,3,213,25,69,6,4,0,10,0,549,179,7,0,147,24,33,5,0,0,6,0,408,132,0,0,86,20,8,4,4,0,4,0,255,89,4,0,37,8,19,0,3,0,0,0,159,118,3,3,65,5,4,3,3
UCL112008,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,4,0,9,0,15,0,0,0,0,0,3,0,11,3,4,0,24,0,3,0,3,0,7,0,8,6,13,0,34,0,5,0,14,0,27,3,18,0,28,0,97,3,11,0,29,5,47,0,16,3,39,3,141,21,5,0,57,5,51,3,23,3,7,0,177,20,15,0,65,9,46,3,6,3,7,0,178,28,3,0,70,8,34,0,4,8,5,0,164,113,12,3,134,17,65,7,4,3,8,0,379,98,6,0,107,11,28,6,7,3,0,0,270,79,3,0,55,9,9,0,0,0,3,0,169,54,0,0,16,0,11,0,0,0,0,0,88,73,0,0,36,11,19,0,0
UCL112009,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,3,15,0,25,0,0,0,4,0,0,0,10,0,9,0,28,0,0,0,3,0,13,0,13,0,25,0,66,3,9,0,17,0,38,0,21,3,24,0,107,11,20,0,49,10,66,4,46,0,33,0,231,33,21,3,86,8,68,0,16,0,24,0,264,27,17,0,102,12,49,3,11,0,20,0,247,48,15,0,89,10,33,0,6,3,9,0,218,138,12,0,166,15,32,3,8,3,22,0,402,89,10,4,92,8,15,0,3,0,3,0,223,59,3,0,31,4,3,0,0,0,3,0,116,41,0,0,21,3,9,0,0,0,3,0,74,52,3,0,30,5,3,0,0
UCL112010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,3,0,9,3,0,0,3,0,3,0,0,0,0,0,22,3,5,0,7,4,9,0,0,0,0,0,24,0,0,0,7,3,4,0,0,0,0,0,15,5,0,0,3,0,11,0,0,0,0,0,23,11,0,0,14,5,3,0,3,0,0,0,39,12,0,0,7,0,0,0,0,0,0,0,26,7,0,0,9,3,6,0,0,0,0,0,21,8,0,0,0,0,3,0,0,0,0,0,11,7,0,0,11,0,0,0,0
UCL112011,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,9,0,23,0,27,0,0,0,0,0,6,0,13,0,17,0,43,3,11,0,3,0,12,0,21,3,47,0,99,4,8,0,26,3,30,0,27,3,42,0,144,10,17,0,54,4,76,0,15,8,49,3,239,17,14,3,102,13,78,6,32,5,42,0,314,32,9,3,88,3,88,0,9,4,24,0,266,35,12,3,94,10,54,4,7,4,18,0,248,110,14,4,179,15,67,0,12,7,10,0,419,90,3,5,126,15,32,4,7,0,3,0,279,58,0,0,50,5,21,0,0,0,0,0,148,37,0,0,16,0,16,0,0,4,0,0,74,49,0,0,40,7,11,3,3
UCL112012,0,0,0,3,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,14,0,21,0,3,0,0,0,5,0,12,0,15,0,36,0,0,4,4,3,10,0,16,3,29,0,71,4,3,3,14,7,30,3,28,0,28,0,122,8,17,3,51,7,75,4,26,6,38,0,244,34,17,3,95,9,98,4,21,3,27,0,293,31,16,4,121,10,80,4,20,4,15,3,304,62,14,3,138,8,82,7,5,8,13,0,334,178,18,7,262,31,114,11,9,3,11,0,640,167,6,3,205,30,47,7,14,0,11,3,491,133,0,0,114,25,24,4,3,0,0,0,313,91,0,0,42,12,23,0,0,0,3,0,171,158,3,4,132,18,21,5,6
UCL112013,0,3,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,8,0,10,0,0,0,3,0,11,0,8,0,17,0,37,0,3,0,7,0,16,0,19,0,33,0,88,9,16,0,20,3,36,0,33,4,46,0,167,12,31,4,69,0,93,3,39,5,52,0,315,26,25,3,138,11,77,4,18,7,47,0,357,47,24,3,130,14,64,3,26,8,28,0,337,60,14,0,117,7,63,4,13,5,15,0,297,180,28,7,277,17,104,12,23,3,27,0,664,173,25,9,195,14,34,4,6,0,9,0,479,131,7,3,106,9,17,4,4,0,3,0,284,82,0,3,35,10,30,0,0,0,0,0,162,129,15,0,127,5,27,0,0
UCL112014,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3,0,3,0,21,0,27,0,0,0,3,0,4,0,4,0,6,0,22,0,3,0,3,0,7,0,6,0,35,0,61,5,7,0,18,3,50,0,22,6,24,0,120,12,17,0,55,7,92,3,23,6,36,0,253,37,11,3,100,8,63,7,16,7,28,0,276,40,14,3,102,10,66,0,12,0,16,0,260,60,7,0,103,10,44,7,10,0,10,0,250,153,24,7,191,27,74,5,9,0,16,0,500,122,11,3,112,21,22,3,0,0,9,0,304,89,3,0,85,6,6,0,0,0,3,0,189,41,0,0,27,9,19,0,0,0,0,0,98,85,0,3,51,9,9,0,0
UCL112015,3,0,0,0,0,4,0,0,0,6,0,13,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,3,0,4,0,28,0,39,0,0,0,0,0,4,0,8,0,21,0,42,0,0,0,7,0,19,0,13,3,32,0,85,3,3,0,20,0,60,3,22,3,39,0,153,14,18,0,73,8,112,3,26,8,44,0,297,33,28,0,117,14,97,14,19,7,32,0,359,49,17,3,185,11,97,4,19,3,25,0,415,79,15,0,189,25,81,3,10,3,10,0,417,261,21,4,347,49,110,7,19,4,20,3,842,259,17,9,257,42,35,8,10,0,7,0,648,187,11,3,156,21,21,9,3,0,3,0,413,132,3,4,57,15,30,0,4,0,3,0,245,197,11,3,140,11,30,0,0
UCL113001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,12,0,0,0,0,0,0,0,0,3,3,0,10,3,0,0,3,0,8,0,3,0,19,0,34,3,9,0,8,0,13,0,15,0,14,0,59,6,16,3,22,3,31,3,12,3,24,0,122,9,8,0,33,3,26,3,10,3,17,0,119,10,7,0,38,0,12,0,6,0,10,0,93,19,8,0,33,0,18,3,12,0,9,0,104,48,11,0,68,7,27,3,9,0,6,3,189,37,7,0,56,0,6,0,3,0,3,0,118,31,3,0,18,3,3,0,3,0,0,0,61,14,3,3,16,0,3,0,0,0,3,0,40,23,7,0,18,3,3,0,5
UCL113002,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,6,0,12,0,0,0,0,0,3,0,3,0,9,0,15,0,0,0,0,0,3,0,17,0,12,0,35,0,4,0,0,0,5,0,6,0,10,0,33,3,9,0,20,0,15,0,11,3,28,0,85,9,14,0,38,3,17,0,9,3,11,0,111,9,4,0,19,0,13,0,4,0,5,0,63,16,3,0,27,3,15,0,0,0,7,0,70,25,3,0,33,3,12,0,4,0,7,0,94,25,5,0,27,0,6,0,0,0,3,0,59,14,0,3,4,3,0,0,0,0,0,0,31,3,0,0,0,0,5,0,0,0,0,0,6,8,3,0,5,3,6,0,0
UCL113003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,18,0,3,0,0,0,3,0,6,4,11,0,21,0,0,0,3,0,3,0,13,0,13,0,39,3,3,0,4,0,13,0,13,3,34,0,75,10,3,0,21,3,26,0,23,3,29,0,113,12,3,0,23,0,30,3,10,0,18,0,94,7,0,3,41,5,24,0,3,0,7,0,98,20,7,0,42,6,38,0,4,7,15,0,131,43,6,3,64,11,33,3,3,3,6,0,181,53,0,0,66,7,15,3,3,0,0,0,157,55,8,0,35,7,4,0,3,0,0,0,111,33,0,0,17,3,5,0,0,0,0,0,64,59,3,0,29,7,9,4,0
UCL113004,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,7,0,3,0,14,0,10,0,3,0,3,0,35,10,4,0,26,0,9,0,3,0,4,0,67,8,6,0,20,0,7,0,0,0,0,0,44,6,0,3,13,0,6,0,0,0,0,0,40,30,3,0,39,4,9,0,0,0,0,0,84,31,4,0,36,3,5,0,0,0,0,0,87,22,0,0,20,3,0,0,0,0,0,0,49,6,0,0,9,0,4,0,0,0,0,0,17,16,0,0,20,4,3,0,0
UCL113005,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,11,0,19,0,0,0,0,0,3,0,3,0,12,0,17,0,3,0,3,0,6,0,13,0,28,0,59,0,9,0,5,3,18,0,13,3,15,0,68,11,12,0,30,0,32,0,13,0,32,3,130,12,8,0,41,4,29,3,12,4,20,0,145,18,4,0,51,4,17,0,6,5,5,0,111,18,3,0,48,5,16,3,3,0,5,0,99,32,11,4,73,8,18,0,3,0,5,0,156,31,7,0,53,3,11,0,0,0,6,0,114,21,3,0,16,4,6,0,3,0,0,0,52,20,0,0,10,0,3,0,0,3,0,0,45,21,5,0,19,0,3,0,0
UCL113006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,6,0,9,0,11,0,3,0,0,0,3,0,3,0,13,0,26,3,5,0,0,0,14,0,12,0,21,0,52,0,5,0,12,0,25,3,14,0,28,0,80,6,13,0,24,3,40,4,11,7,33,0,137,13,5,0,43,11,29,3,17,4,27,0,156,18,4,0,59,3,33,0,6,7,16,0,149,28,9,0,48,6,21,0,3,0,3,0,132,60,13,0,62,17,24,0,8,3,5,0,187,63,5,0,49,0,9,3,0,3,8,0,148,26,3,0,22,0,0,0,0,0,3,3,54,11,3,0,7,0,6,0,0,0,0,0,30,20,0,0,16,0,6,0,0
UCL113007,0,0,0,0,0,0,0,0,0,11,0,8,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,3,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,17,0,29,0,0,0,0,0,0,0,9,0,10,0,21,0,0,0,4,0,21,0,7,0,21,0,62,0,3,0,16,0,49,0,13,0,19,0,108,3,8,3,42,3,39,3,15,3,25,3,153,32,9,6,71,5,59,0,8,0,20,0,213,39,7,4,87,9,45,0,10,4,11,0,203,37,7,0,74,5,25,0,3,0,7,0,167,85,7,0,128,10,40,6,3,3,21,0,305,78,3,0,94,11,21,0,3,0,5,0,215,51,0,0,59,10,9,0,0,0,0,0,130,27,4,0,17,4,11,0,0,0,0,0,68,51,7,3,54,4,4,0,0
UCL113008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,5,0,9,0,0,0,0,0,0,0,3,0,5,0,7,0,3,0,3,0,4,0,3,0,23,0,35,0,0,0,4,0,12,0,17,3,18,0,52,0,9,0,11,0,18,3,14,3,16,0,85,4,7,0,23,4,20,0,3,0,10,0,81,12,5,0,35,3,9,0,4,0,4,0,75,13,5,0,30,0,11,0,3,0,3,0,66,34,4,3,27,3,11,3,4,0,10,0,96,20,0,0,18,0,3,0,0,0,0,0,46,18,0,0,5,0,0,0,0,0,0,0,27,3,0,0,3,0,0,0,0,0,0,0,7,9,0,0,3,0,0,0,0
UCL113009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,3,0,7,0,16,0,0,0,0,0,3,0,0,0,8,0,16,0,4,0,0,0,7,0,0,0,19,0,29,0,3,0,21,0,22,0,6,3,9,0,73,3,5,3,28,0,10,0,7,3,17,0,89,10,8,0,38,0,18,0,7,0,6,0,86,14,7,0,52,10,18,3,6,0,13,0,121,36,3,0,107,10,45,0,15,3,19,0,240,41,8,4,71,14,24,3,3,0,12,0,181,45,3,0,83,13,12,3,4,0,7,0,167,49,0,0,31,5,23,0,4,0,0,0,110,89,11,0,80,18,32,0,3
UCL113010,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,12,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,0,0,6,0,12,0,0,0,0,0,0,0,3,0,20,0,22,0,0,0,0,0,4,0,6,0,34,0,44,3,5,0,0,0,26,0,19,0,32,0,79,3,8,0,30,4,39,0,20,3,37,0,143,5,13,0,56,6,53,3,18,5,34,0,205,21,5,3,60,3,45,0,10,3,22,0,175,34,3,0,75,8,48,3,4,0,16,0,192,58,3,0,96,9,43,3,8,0,17,0,246,55,7,0,88,15,30,6,5,3,3,0,204,36,0,0,47,3,12,0,0,0,0,0,103,25,0,0,13,0,16,0,0,0,0,0,63,42,0,0,24,5,9,3,0
UCL113011,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,12,0,0,0,0,0,0,0,4,3,11,0,17,0,0,0,0,0,9,0,4,0,27,0,39,0,3,0,8,3,6,0,10,0,9,0,40,0,6,0,10,7,20,0,8,5,18,0,80,3,0,0,32,3,22,0,8,0,7,0,85,7,6,0,40,3,16,0,5,0,8,0,87,8,3,0,34,5,17,0,5,0,6,0,85,24,4,4,59,3,29,0,4,0,4,0,131,29,5,4,51,9,8,0,0,0,3,0,108,25,3,0,23,6,0,0,0,0,3,0,61,29,3,0,10,0,5,0,0,0,0,0,49,38,0,0,40,5,7,0,0
UCL113012,0,0,0,3,0,0,0,0,0,11,0,16,0,0,0,0,0,0,0,3,0,6,0,8,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,15,0,0,0,0,0,4,0,5,0,11,0,25,0,3,0,0,0,5,0,7,3,17,0,41,0,5,0,14,0,23,0,22,0,26,0,84,3,6,0,24,5,35,4,20,0,23,0,127,6,13,0,49,3,48,3,5,0,15,0,147,6,7,0,63,3,42,3,18,0,20,0,161,17,7,0,63,6,39,4,12,3,11,0,151,69,6,3,124,17,59,4,5,0,13,0,306,77,9,0,98,6,16,9,8,0,6,0,224,46,3,0,53,3,12,4,3,0,3,0,126,43,0,0,21,4,4,0,3,0,3,0,80,50,5,0,44,5,15,3,0
UCL113013,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,4,0,7,0,6,0,0,0,0,0,0,0,4,0,3,0,9,0,3,0,5,0,9,0,0,3,13,0,28,3,4,0,5,0,5,0,8,0,15,0,35,3,4,0,17,4,36,0,6,0,10,0,93,4,8,0,31,0,21,0,12,0,12,0,90,10,3,0,24,3,31,3,0,0,3,0,78,18,0,0,33,3,22,0,3,0,0,0,84,35,4,3,72,3,50,3,7,0,5,0,185,22,8,3,71,7,15,4,0,0,0,0,130,41,0,0,30,6,3,4,0,0,0,0,88,18,0,3,20,3,29,0,3,3,0,0,76,30,3,3,54,7,19,0,0
