UCL_CODE_2016,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
UCL314012,77,134,236,288,316,218,49,14,0,1324,0,3,3,5,10,0,0,0,0,25,0,0,3,0,0,0,0,0,0,8,0,0,6,7,5,9,0,0,0,35,0,0,4,0,0,0,0,0,0,6,0,3,3,11,9,9,0,0,0,36,0,0,5,3,8,3,0,0,0,21,33,22,30,40,33,24,4,0,0,187,24,15,8,15,12,0,4,0,0,86,0,4,3,11,10,4,0,0,0,29,0,0,0,0,0,0,0,0,0,0,3,0,0,8,7,3,0,0,0,24,0,3,9,3,4,3,0,0,0,20,3,6,13,20,14,3,0,0,0,57,3,0,3,10,16,7,0,0,0,38,0,7,20,26,23,8,0,0,0,78,3,8,38,63,62,39,5,0,0,222,3,15,58,56,60,51,10,0,0,247,0,0,4,0,0,0,0,0,0,7,6,11,4,19,11,5,0,0,0,46
UCL314013,156,155,386,512,582,394,95,9,0,2281,0,0,0,3,3,5,3,0,0,25,0,0,0,5,3,0,0,0,0,11,4,3,8,11,12,14,0,0,0,61,0,0,0,0,7,0,0,0,0,4,0,3,15,21,22,13,0,0,0,70,0,3,3,11,3,7,0,0,0,30,46,31,29,47,50,24,5,0,0,233,72,5,8,9,10,6,3,0,0,109,4,0,3,5,8,3,0,0,0,19,0,6,4,3,4,3,0,0,0,20,0,3,26,29,18,4,0,0,0,87,3,3,7,11,5,11,4,0,0,39,3,12,27,38,33,13,3,0,0,138,3,3,6,9,11,10,0,0,0,40,0,12,46,61,62,27,0,0,0,210,3,9,59,108,149,80,6,0,0,423,6,31,89,115,143,92,8,0,0,482,4,0,4,3,4,0,0,0,0,12,4,8,16,17,15,10,4,0,0,80
UCL314014,87,150,301,238,252,261,72,15,0,1372,5,21,53,19,17,10,5,3,0,135,0,0,0,0,0,3,0,0,0,3,0,3,4,4,4,8,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,18,5,0,0,3,3,0,0,0,0,14,18,23,26,18,34,28,4,0,0,147,35,10,14,13,20,9,3,0,0,103,0,0,4,3,6,0,4,0,0,20,0,0,0,0,3,0,0,0,0,6,0,3,4,4,8,0,0,0,0,14,0,0,0,3,4,5,6,0,0,15,4,3,7,3,9,0,0,0,0,25,0,8,11,11,13,8,4,0,0,54,0,6,6,13,22,10,0,0,0,66,0,18,31,39,52,37,7,0,0,169,3,17,40,57,67,94,21,0,0,296,3,0,4,4,0,3,0,0,0,15,0,4,7,16,7,11,0,0,0,50
UCL314015,104,111,300,369,315,159,31,4,0,1397,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,3,14,25,24,11,0,0,0,82,0,0,3,5,4,0,0,0,0,8,0,4,9,21,13,3,0,0,0,46,3,3,9,14,3,3,0,0,0,33,31,30,29,35,34,16,0,0,0,173,40,13,12,6,9,0,0,0,0,83,3,3,8,14,17,8,0,0,0,52,0,0,4,3,3,0,0,0,0,11,0,3,9,14,7,3,0,0,0,40,3,0,4,4,4,0,0,0,0,22,0,3,19,25,15,0,0,0,0,59,0,7,6,15,10,3,0,0,0,40,0,3,19,21,19,7,0,0,0,70,5,10,27,64,39,9,0,0,0,157,13,14,42,58,47,38,3,0,0,219,3,0,3,0,0,0,0,0,0,14,0,4,8,16,8,5,0,0,0,42
UCL314016,78,172,302,266,302,216,63,9,0,1403,0,24,50,13,19,5,8,3,0,126,0,0,4,0,0,4,0,0,0,7,3,6,15,7,14,7,3,0,0,63,0,0,0,3,3,0,0,0,0,7,0,3,5,4,4,0,0,0,0,19,3,0,3,0,12,4,0,0,0,28,36,26,20,33,34,30,9,0,0,183,49,20,24,16,27,21,3,0,0,148,0,0,3,5,3,3,3,0,0,24,0,3,0,0,0,0,0,0,0,4,0,3,0,6,12,0,0,0,0,25,0,3,3,0,0,3,3,0,0,15,3,3,10,10,11,6,0,0,0,40,3,3,11,8,12,6,7,0,0,57,0,0,17,39,24,23,6,0,0,104,3,5,37,42,44,30,0,0,0,161,5,19,47,64,69,60,16,0,0,281,0,0,3,0,0,3,0,0,0,8,4,0,12,11,6,11,3,0,0,46
UCL314017,109,187,672,689,482,238,33,0,0,2417,0,0,0,0,0,0,0,0,0,3,12,38,137,73,52,7,0,0,0,313,0,9,10,5,8,3,0,0,0,40,0,0,0,4,3,0,0,0,0,10,0,6,11,12,6,4,0,0,0,32,0,0,7,6,5,0,0,0,0,11,19,15,36,44,32,10,0,0,0,161,47,27,43,42,32,15,3,0,0,211,0,8,12,16,11,12,0,0,0,56,0,3,0,5,0,0,0,0,0,5,0,3,3,6,0,0,0,0,0,16,3,3,15,6,7,3,0,0,0,36,0,0,19,6,0,0,0,0,0,32,3,13,21,17,27,17,0,0,0,101,3,6,34,32,29,13,0,0,0,112,4,24,79,92,43,10,3,0,0,256,15,13,45,43,31,11,0,0,0,169,3,0,11,10,3,0,0,0,0,29,11,7,13,19,13,0,0,0,0,69
UCL314018,82,101,408,493,341,189,32,0,0,1651,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,4,3,14,27,13,5,0,0,0,70,0,0,4,0,8,0,0,0,0,11,0,4,17,11,12,3,0,0,0,54,0,0,22,13,6,0,0,0,0,41,32,21,33,26,38,17,0,0,0,171,25,16,9,13,5,0,0,0,0,63,0,3,14,17,9,3,0,0,0,53,0,0,3,4,0,0,0,0,0,16,0,6,23,16,8,3,0,0,0,53,0,0,8,7,4,3,0,0,0,31,8,10,32,34,21,6,0,0,0,110,0,4,14,25,21,3,3,0,0,67,0,3,34,46,16,6,0,0,0,110,5,12,70,80,55,22,3,0,0,247,4,22,85,86,81,40,0,0,0,325,4,0,0,4,8,0,0,0,0,21,0,4,13,25,5,6,0,0,0,56
UCL314019,136,174,506,311,321,229,55,3,3,1743,0,0,5,5,4,8,0,3,0,35,0,0,11,13,3,3,0,0,0,34,0,7,9,4,3,9,3,0,0,36,0,3,3,5,3,3,0,0,0,21,0,0,7,8,3,9,3,0,0,32,3,6,4,6,10,0,0,0,0,30,20,23,41,27,41,19,4,0,0,178,20,22,31,21,27,11,3,0,0,137,0,3,6,11,11,5,0,0,0,39,0,3,4,0,0,0,0,0,0,6,0,7,14,6,8,3,0,0,0,35,3,5,10,3,9,0,0,0,0,28,12,5,24,15,7,7,3,0,0,73,0,4,8,6,8,13,0,0,0,49,0,14,46,50,29,19,3,0,0,162,3,15,83,53,42,26,3,0,0,217,11,34,109,70,100,66,9,0,0,395,3,3,0,3,0,0,0,0,0,12,0,10,14,8,14,3,5,0,0,54
UCL314020,108,128,289,339,390,316,89,12,3,1663,0,0,0,0,7,3,0,0,0,20,0,0,0,0,3,0,0,0,0,6,3,4,5,8,9,16,3,0,0,49,0,0,0,3,3,0,0,0,0,10,0,0,14,17,12,9,0,0,0,57,0,0,4,3,3,0,0,0,0,11,42,28,27,34,69,35,3,0,0,232,55,15,23,16,15,11,8,0,0,139,3,0,4,12,11,8,0,0,0,39,0,0,0,4,0,0,0,0,0,9,0,0,9,7,11,0,0,0,0,36,3,5,3,7,7,14,3,0,0,43,3,3,10,17,12,10,3,0,0,63,0,0,8,14,18,21,3,0,0,66,0,3,9,23,19,13,0,0,0,68,0,3,18,50,44,29,0,0,0,143,4,27,60,91,114,73,15,0,0,392,0,0,3,9,9,4,0,0,0,26,7,5,11,10,9,9,0,0,0,59
UCL314021,74,73,129,297,425,337,142,26,0,1507,0,0,0,5,3,11,3,3,0,28,0,0,0,0,0,0,0,0,0,3,6,0,3,7,13,9,5,0,0,47,0,0,0,3,3,0,0,0,0,4,0,0,3,3,11,8,3,0,0,27,0,0,3,3,6,0,0,0,0,11,18,11,8,24,37,34,12,0,0,146,47,23,18,21,21,24,10,0,0,167,0,0,5,3,8,9,3,0,0,21,0,0,0,3,5,11,0,0,0,24,0,0,4,8,7,5,0,0,0,25,0,0,0,5,8,14,5,0,0,35,0,0,14,23,37,26,3,0,0,109,0,0,7,10,20,15,5,0,0,64,0,0,4,14,22,11,3,0,0,51,0,3,29,76,98,76,15,0,0,291,5,6,30,67,103,74,17,0,0,305,3,3,3,7,11,6,3,0,0,34,0,0,8,7,17,9,6,0,0,48
UCL314022,134,169,441,599,593,401,55,0,0,2388,0,0,0,0,5,3,0,0,0,12,0,0,8,3,8,0,0,0,0,19,3,13,22,24,36,11,0,0,0,114,0,0,0,3,4,3,0,0,0,13,0,6,12,21,11,18,0,0,0,81,0,0,3,3,3,3,0,0,0,11,30,24,41,58,70,30,7,0,0,260,69,23,23,24,28,15,8,0,0,179,3,3,11,18,20,13,0,0,0,66,0,0,3,5,0,0,0,0,0,11,0,0,8,11,15,6,0,0,0,42,0,0,9,12,15,3,3,0,0,49,0,3,21,25,20,12,0,0,0,76,0,3,11,13,21,9,0,0,0,69,0,3,20,25,25,9,0,0,0,90,3,10,63,117,111,38,0,0,0,341,12,27,74,88,87,51,3,0,0,337,0,4,9,0,0,3,0,0,0,18,5,6,14,26,13,5,3,0,0,74
UCL315001,39,40,79,141,149,96,15,0,0,551,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,7,0,0,7,3,3,0,0,0,0,8,0,0,3,0,0,0,0,0,0,3,0,0,3,3,0,6,0,0,0,23,0,3,0,0,6,0,0,0,0,8,16,12,12,14,16,12,0,0,0,70,5,0,3,4,9,0,0,0,0,21,0,0,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,8,0,0,0,3,3,0,0,0,0,14,0,3,8,13,10,3,0,0,0,31,0,0,3,0,7,3,0,0,0,8,0,0,8,22,17,8,0,0,0,51,0,3,9,25,31,16,6,0,0,88,3,3,17,26,40,21,0,0,0,117,3,0,3,3,0,0,0,0,0,9,3,3,8,3,4,0,0,0,0,22
UCL315002,13,15,28,46,49,60,17,0,0,237,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,8,0,0,0,18,9,0,3,4,5,3,0,0,0,20,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,0,0,3,4,5,5,0,0,0,17,0,0,8,8,9,14,0,0,0,39,0,4,6,9,20,9,5,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5
UCL315003,8,16,24,30,28,18,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,3,3,0,0,0,21,0,3,12,3,3,3,0,0,0,22,0,3,0,9,7,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,18
UCL315004,5,25,51,42,40,26,4,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,3,5,6,0,0,0,0,0,20,0,0,6,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,5,13,9,3,0,0,0,28,0,12,23,16,8,13,0,0,0,71,0,8,16,14,20,10,0,0,0,67,0,0,0,0,0,0,0,0,0,0,4,5,4,4,0,0,0,0,0,11
UCL315005,29,37,94,135,141,131,26,0,0,590,0,0,4,4,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,4,3,8,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,0,0,0,22,0,0,0,0,0,0,0,0,0,9,13,13,17,24,16,15,0,0,0,102,14,0,5,4,4,5,0,0,0,35,0,0,0,9,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,5,3,3,0,0,0,0,8,0,3,0,3,3,0,0,0,0,16,0,0,3,6,9,7,4,0,0,28,0,0,0,3,6,3,0,0,0,16,0,0,4,4,5,8,0,0,0,27,0,3,12,16,8,16,0,0,0,60,4,7,20,19,25,40,10,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,13
UCL315006,51,133,387,363,273,159,24,3,0,1384,0,0,3,0,0,0,0,0,0,6,3,30,75,52,27,18,0,0,0,202,0,0,5,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,0,0,0,0,25,0,0,3,0,5,0,0,0,0,8,5,12,20,25,13,12,0,0,0,81,23,18,24,31,25,11,0,0,0,141,0,0,3,3,12,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,7,4,3,0,0,0,0,10,0,0,4,9,3,0,0,0,0,13,3,4,11,7,12,9,0,0,0,46,0,3,10,9,5,6,0,0,0,33,0,18,36,22,28,12,0,0,0,127,3,4,23,19,26,3,0,0,0,77,3,3,0,0,0,0,0,0,0,8,0,11,16,4,4,4,0,0,0,40
UCL315007,25,52,101,105,91,94,27,3,0,495,4,3,23,3,3,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,3,0,3,6,4,3,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,4,0,0,0,5,8,6,7,12,11,3,0,0,0,44,12,11,9,11,3,8,0,0,0,54,0,3,0,3,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,4,0,4,3,0,0,0,16,0,0,0,3,0,0,0,0,0,4,0,3,0,5,4,3,0,0,0,15,0,0,5,10,3,4,0,0,0,26,0,0,0,5,4,3,0,0,0,15,0,3,8,14,17,10,3,0,0,55,3,6,8,23,29,24,7,0,0,97,0,0,0,5,0,0,0,0,0,6,3,3,7,3,3,7,0,0,0,25
UCL315008,25,42,72,96,96,99,22,0,0,462,0,0,0,4,0,10,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,3,0,3,4,0,0,0,10,13,3,11,11,9,12,0,0,0,55,12,9,8,5,10,10,3,0,0,55,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,6,0,0,3,3,0,6,0,0,0,10,0,0,0,4,0,7,0,0,0,16,0,0,0,4,5,5,0,0,0,10,0,0,4,13,5,9,0,0,0,39,3,7,18,27,39,47,4,0,0,142,0,3,0,0,3,0,0,0,0,5,5,5,3,0,6,5,0,0,0,20
UCL315009,3,0,12,17,30,39,6,0,0,110,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,16,5,0,0,3,6,7,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,3,0,0,0,4,4,3,0,0,0,8,0,0,0,3,14,11,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
UCL315010,43,58,196,203,165,107,12,0,0,783,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,5,0,4,7,11,9,0,3,0,0,37,0,0,0,0,0,0,0,0,0,6,0,3,13,3,3,0,0,0,0,25,0,3,0,4,3,0,0,0,0,15,12,15,20,27,18,15,0,0,0,110,17,3,11,7,6,9,0,0,0,55,0,0,10,15,8,8,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,0,0,16,0,0,7,3,4,4,3,0,0,18,0,3,4,10,10,0,0,0,0,29,0,5,10,4,10,4,0,0,0,26,0,0,13,15,10,4,0,0,0,40,0,11,26,31,19,3,0,0,0,85,0,11,31,28,14,19,4,0,0,105,0,0,0,3,0,0,0,0,0,4,0,3,6,4,0,3,0,0,0,14
UCL315011,14,33,59,46,57,31,9,3,0,256,4,0,3,0,4,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,8,3,12,3,5,0,0,0,29,6,4,0,0,4,0,0,0,0,14,0,0,0,0,4,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,3,0,0,0,14,0,3,3,0,4,0,0,0,0,14,0,0,0,3,3,0,0,0,0,7,0,0,10,11,11,3,0,0,0,36,0,9,16,4,8,14,0,0,0,56,0,0,3,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,5
UCL315012,11,13,30,31,56,61,12,0,0,216,0,8,3,0,4,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,9,5,3,0,0,0,30,3,0,9,4,4,7,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,7,0,0,0,9,0,0,3,0,5,4,3,0,0,20,0,3,10,3,10,11,0,0,0,38,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5
UCL315013,31,54,89,103,147,98,21,0,0,540,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,4,3,11,5,0,0,0,22,0,0,0,3,0,0,0,0,0,6,0,0,3,3,11,6,0,0,0,24,0,3,3,0,4,4,0,0,0,13,13,8,13,10,17,5,0,0,0,63,15,8,0,0,3,0,0,0,0,24,0,0,3,4,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,11,0,0,0,3,3,0,0,0,0,14,0,0,3,3,3,5,0,0,0,23,0,0,7,3,3,10,0,0,0,25,0,3,3,8,11,4,0,0,0,23,0,3,11,16,30,20,0,0,0,80,0,5,14,27,29,22,0,0,0,93,0,0,0,0,3,0,0,0,0,8,3,3,3,0,9,4,0,0,0,20
UCL315014,27,30,119,208,152,92,13,0,0,640,0,0,4,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,3,7,3,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,16,0,0,9,4,9,0,0,0,0,21,9,9,15,21,10,3,3,0,0,71,10,3,8,3,3,0,0,0,0,31,0,0,3,6,0,10,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,5,7,3,0,0,0,0,14,0,0,4,6,4,0,0,0,0,14,0,0,6,9,0,6,0,0,0,24,0,0,3,10,5,3,3,0,0,26,0,0,5,3,11,3,0,0,0,24,4,0,19,35,21,8,0,0,0,91,3,12,21,34,29,12,3,0,0,108,0,0,0,0,0,0,0,0,0,6,4,3,7,12,0,0,0,0,0,29
UCL315015,38,72,145,126,129,135,30,3,0,676,0,7,5,4,7,9,3,0,0,28,0,0,0,0,0,0,0,0,0,0,6,12,13,8,3,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,9,0,6,10,0,4,0,0,0,0,23,11,7,15,20,22,10,7,0,0,94,14,10,5,10,18,3,0,0,0,55,0,0,0,0,5,0,0,0,0,12,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,7,5,4,6,0,0,0,22,0,5,4,3,3,7,0,0,0,24,3,0,19,17,8,11,0,0,0,61,3,11,36,26,27,17,3,0,0,125,3,17,35,26,40,45,4,0,0,172,0,0,0,3,0,0,0,0,0,6,0,0,3,0,4,8,0,0,0,17
UCL315016,0,5,8,11,19,17,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,9,0,0,3,5,0,4,3,0,0,16,0,0,8,10,3,4,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,0,0,0,0,14
